"site";"interaction_type";"rep";"metric";"value"
"Argyle Square";"Pollinator";40;"interaction_overlap";0,803149544718172
"Argyle Square";"Pollinator";41;"richness";25
"Argyle Square";"Pollinator";41;"connectance";0,8
"Argyle Square";"Pollinator";41;"link_density";9,6
"Argyle Square";"Pollinator";41;"degree_heterogeneity";3,18981807769622
"Argyle Square";"Pollinator";41;"modularity_eigen";0,0831944444444445
"Argyle Square";"Pollinator";41;"modularity_betweenness";0,0155555555555556
"Argyle Square";"Pollinator";41;"nestedness";29,9120657120657
"Argyle Square";"Pollinator";41;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";41;"centrality_betweenness";0,0515748076080908
"Argyle Square";"Pollinator";41;"centrality_eigen";0,3010041878242
"Argyle Square";"Pollinator";41;"interaction_overlap";0,809109318461228
"Argyle Square";"Pollinator";42;"richness";25
"Argyle Square";"Pollinator";42;"connectance";0,8
"Argyle Square";"Pollinator";42;"link_density";9,6
"Argyle Square";"Pollinator";42;"degree_heterogeneity";3,18334918730665
"Argyle Square";"Pollinator";42;"modularity_eigen";0,0816319444444445
"Argyle Square";"Pollinator";42;"modularity_betweenness";0,0220833333333333
"Argyle Square";"Pollinator";42;"nestedness";39,2399470899471
"Argyle Square";"Pollinator";42;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";42;"centrality_betweenness";0,0420072907046803
"Argyle Square";"Pollinator";42;"centrality_eigen";0,252898889262166
"Argyle Square";"Pollinator";42;"interaction_overlap";0,801157660135988
"Argyle Square";"Pollinator";43;"richness";25
"Argyle Square";"Pollinator";43;"connectance";0,8
"Argyle Square";"Pollinator";43;"link_density";9,6
"Argyle Square";"Pollinator";43;"degree_heterogeneity";3,18890313463391
"Argyle Square";"Pollinator";43;"modularity_eigen";0,0820833333333333
"Argyle Square";"Pollinator";43;"modularity_betweenness";0,0140277777777778
"Argyle Square";"Pollinator";43;"nestedness";43,8701298701299
"Argyle Square";"Pollinator";43;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";43;"centrality_betweenness";0,0531799692151697
"Argyle Square";"Pollinator";43;"centrality_eigen";0,298113001586457
"Argyle Square";"Pollinator";43;"interaction_overlap";0,804545245298599
"Argyle Square";"Pollinator";44;"richness";25
"Argyle Square";"Pollinator";44;"connectance";0,8
"Argyle Square";"Pollinator";44;"link_density";9,6
"Argyle Square";"Pollinator";44;"degree_heterogeneity";3,18377282357346
"Argyle Square";"Pollinator";44;"modularity_eigen";0,0744444444444445
"Argyle Square";"Pollinator";44;"modularity_betweenness";0,00749999999999999
"Argyle Square";"Pollinator";44;"nestedness";25,3793428793429
"Argyle Square";"Pollinator";44;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";44;"centrality_betweenness";0,0477556272272
"Argyle Square";"Pollinator";44;"centrality_eigen";0,264352110577086
"Argyle Square";"Pollinator";44;"interaction_overlap";0,803992512933689
"Argyle Square";"Pollinator";45;"richness";25
"Argyle Square";"Pollinator";45;"connectance";0,8
"Argyle Square";"Pollinator";45;"link_density";9,6
"Argyle Square";"Pollinator";45;"degree_heterogeneity";3,18900161144048
"Argyle Square";"Pollinator";45;"modularity_eigen";0,0577777777777778
"Argyle Square";"Pollinator";45;"modularity_betweenness";0,00749999999999999
"Argyle Square";"Pollinator";45;"nestedness";30,0630443630444
"Argyle Square";"Pollinator";45;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";45;"centrality_betweenness";0,0398142723137972
"Argyle Square";"Pollinator";45;"centrality_eigen";0,251538170527528
"Argyle Square";"Pollinator";45;"interaction_overlap";0,806472144833342
"Argyle Square";"Pollinator";46;"richness";25
"Argyle Square";"Pollinator";46;"connectance";0,8
"Argyle Square";"Pollinator";46;"link_density";9,6
"Argyle Square";"Pollinator";46;"degree_heterogeneity";3,18945920018837
"Argyle Square";"Pollinator";46;"modularity_eigen";0,0395833333333334
"Argyle Square";"Pollinator";46;"modularity_betweenness";0,0133333333333333
"Argyle Square";"Pollinator";46;"nestedness";30,8414141414141
"Argyle Square";"Pollinator";46;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";46;"centrality_betweenness";0,0526570393561101
"Argyle Square";"Pollinator";46;"centrality_eigen";0,298487640649799
"Argyle Square";"Pollinator";46;"interaction_overlap";0,803765240989183
"Argyle Square";"Pollinator";47;"richness";25
"Argyle Square";"Pollinator";47;"connectance";0,8
"Argyle Square";"Pollinator";47;"link_density";9,6
"Argyle Square";"Pollinator";47;"degree_heterogeneity";3,18557070867818
"Argyle Square";"Pollinator";47;"modularity_eigen";0,0744444444444445
"Argyle Square";"Pollinator";47;"modularity_betweenness";0,0148611111111111
"Argyle Square";"Pollinator";47;"nestedness";45,0873015873016
"Argyle Square";"Pollinator";47;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";47;"centrality_betweenness";0,0472065557504783
"Argyle Square";"Pollinator";47;"centrality_eigen";0,235955042859819
"Argyle Square";"Pollinator";47;"interaction_overlap";0,795606395133743
"Argyle Square";"Pollinator";48;"richness";25
"Argyle Square";"Pollinator";48;"connectance";0,8
"Argyle Square";"Pollinator";48;"link_density";9,6
"Argyle Square";"Pollinator";48;"degree_heterogeneity";3,18867891595979
"Argyle Square";"Pollinator";48;"modularity_eigen";0,0765277777777778
"Argyle Square";"Pollinator";48;"modularity_betweenness";0,0184027777777778
"Argyle Square";"Pollinator";48;"nestedness";38,5501443001443
"Argyle Square";"Pollinator";48;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";48;"centrality_betweenness";0,0504716023349211
"Argyle Square";"Pollinator";48;"centrality_eigen";0,301230382573369
"Argyle Square";"Pollinator";48;"interaction_overlap";0,814703403388646
"Argyle Square";"Pollinator";49;"richness";25
"Argyle Square";"Pollinator";49;"connectance";0,8
"Argyle Square";"Pollinator";49;"link_density";9,6
"Argyle Square";"Pollinator";49;"degree_heterogeneity";3,18794041171815
"Argyle Square";"Pollinator";49;"modularity_eigen";0,0811111111111111
"Argyle Square";"Pollinator";49;"modularity_betweenness";0,00749999999999999
"Argyle Square";"Pollinator";49;"nestedness";30,8588115588116
"Argyle Square";"Pollinator";49;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";49;"centrality_betweenness";0,0419532002296643
"Argyle Square";"Pollinator";49;"centrality_eigen";0,247866657956224
"Argyle Square";"Pollinator";49;"interaction_overlap";0,805374532359053
"Argyle Square";"Pollinator";50;"richness";25
"Argyle Square";"Pollinator";50;"connectance";0,8
"Argyle Square";"Pollinator";50;"link_density";9,6
"Argyle Square";"Pollinator";50;"degree_heterogeneity";3,19258523527311
"Argyle Square";"Pollinator";50;"modularity_eigen";0,0827777777777779
"Argyle Square";"Pollinator";50;"modularity_betweenness";0,00999999999999999
"Argyle Square";"Pollinator";50;"nestedness";36,8698412698413
"Argyle Square";"Pollinator";50;"centrality_degree";0,0737847222222222
"Argyle Square";"Pollinator";50;"centrality_betweenness";0,0311477315530628
"Argyle Square";"Pollinator";50;"centrality_eigen";0,202090722269222
"Argyle Square";"Pollinator";50;"interaction_overlap";0,801231104407575
"Argyle Square";"Pollinator";51;"richness";25
"Argyle Square";"Pollinator";51;"connectance";0,8
"Argyle Square";"Pollinator";51;"link_density";9,6
"Argyle Square";"Pollinator";51;"degree_heterogeneity";3,18897484604139
"Argyle Square";"Pollinator";51;"modularity_eigen";0,0888541666666667
"Argyle Square";"Pollinator";51;"modularity_betweenness";0,0236111111111111
"Argyle Square";"Pollinator";51;"nestedness";44,1491508491508
"Argyle Square";"Pollinator";51;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";51;"centrality_betweenness";0,0519694477681799
"Argyle Square";"Pollinator";51;"centrality_eigen";0,299988115944529
"Argyle Square";"Pollinator";51;"interaction_overlap";0,810088114538063
"Argyle Square";"Pollinator";52;"richness";25
"Argyle Square";"Pollinator";52;"connectance";0,8
"Argyle Square";"Pollinator";52;"link_density";9,6
"Argyle Square";"Pollinator";52;"degree_heterogeneity";3,18678244714665
"Argyle Square";"Pollinator";52;"modularity_eigen";0,0399652777777778
"Argyle Square";"Pollinator";52;"modularity_betweenness";0,00666666666666667
"Argyle Square";"Pollinator";52;"nestedness";27,6064213564214
"Argyle Square";"Pollinator";52;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";52;"centrality_betweenness";0,0541662989335333
"Argyle Square";"Pollinator";52;"centrality_eigen";0,295118450715426
"Argyle Square";"Pollinator";52;"interaction_overlap";0,806890461447737
"Argyle Square";"Pollinator";53;"richness";25
"Argyle Square";"Pollinator";53;"connectance";0,8
"Argyle Square";"Pollinator";53;"link_density";9,6
"Argyle Square";"Pollinator";53;"degree_heterogeneity";3,18413543321903
"Argyle Square";"Pollinator";53;"modularity_eigen";0,0631944444444446
"Argyle Square";"Pollinator";53;"modularity_betweenness";0,0116666666666667
"Argyle Square";"Pollinator";53;"nestedness";34,3174603174603
"Argyle Square";"Pollinator";53;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";53;"centrality_betweenness";0,0520011888519801
"Argyle Square";"Pollinator";53;"centrality_eigen";0,294077949048131
"Argyle Square";"Pollinator";53;"interaction_overlap";0,814034914670622
"Argyle Square";"Pollinator";54;"richness";25
"Argyle Square";"Pollinator";54;"connectance";0,8
"Argyle Square";"Pollinator";54;"link_density";9,6
"Argyle Square";"Pollinator";54;"degree_heterogeneity";3,18782737953816
"Argyle Square";"Pollinator";54;"modularity_eigen";0,0502777777777778
"Argyle Square";"Pollinator";54;"modularity_betweenness";0,0145833333333333
"Argyle Square";"Pollinator";54;"nestedness";33,1098605098605
"Argyle Square";"Pollinator";54;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";54;"centrality_betweenness";0,0501018662333243
"Argyle Square";"Pollinator";54;"centrality_eigen";0,300513679658513
"Argyle Square";"Pollinator";54;"interaction_overlap";0,818096183982665
"Argyle Square";"Pollinator";55;"richness";25
"Argyle Square";"Pollinator";55;"connectance";0,8
"Argyle Square";"Pollinator";55;"link_density";9,6
"Argyle Square";"Pollinator";55;"degree_heterogeneity";3,19158305320349
"Argyle Square";"Pollinator";55;"modularity_eigen";0,090798611111111
"Argyle Square";"Pollinator";55;"modularity_betweenness";0,0165277777777778
"Argyle Square";"Pollinator";55;"nestedness";40,0103896103896
"Argyle Square";"Pollinator";55;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";55;"centrality_betweenness";0,0404109768299208
"Argyle Square";"Pollinator";55;"centrality_eigen";0,257700544229375
"Argyle Square";"Pollinator";55;"interaction_overlap";0,807610911811118
"Argyle Square";"Pollinator";56;"richness";25
"Argyle Square";"Pollinator";56;"connectance";0,8
"Argyle Square";"Pollinator";56;"link_density";9,6
"Argyle Square";"Pollinator";56;"degree_heterogeneity";3,19235457345084
"Argyle Square";"Pollinator";56;"modularity_eigen";0,0811111111111111
"Argyle Square";"Pollinator";56;"modularity_betweenness";0,0208333333333333
"Argyle Square";"Pollinator";56;"nestedness";31,547619047619
"Argyle Square";"Pollinator";56;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";56;"centrality_betweenness";0,0393403395816016
"Argyle Square";"Pollinator";56;"centrality_eigen";0,261682857475306
"Argyle Square";"Pollinator";56;"interaction_overlap";0,801946579201481
"Argyle Square";"Pollinator";57;"richness";25
"Argyle Square";"Pollinator";57;"connectance";0,8
"Argyle Square";"Pollinator";57;"link_density";9,6
"Argyle Square";"Pollinator";57;"degree_heterogeneity";3,18234366635352
"Argyle Square";"Pollinator";57;"modularity_eigen";0,090798611111111
"Argyle Square";"Pollinator";57;"modularity_betweenness";0,0194444444444445
"Argyle Square";"Pollinator";57;"nestedness";41,7334147334147
"Argyle Square";"Pollinator";57;"centrality_degree";0,1171875
"Argyle Square";"Pollinator";57;"centrality_betweenness";0,052298510835131
"Argyle Square";"Pollinator";57;"centrality_eigen";0,29221588128582
"Argyle Square";"Pollinator";57;"interaction_overlap";0,817995773748096
"Argyle Square";"Pollinator";58;"richness";25
"Argyle Square";"Pollinator";58;"connectance";0,8
"Argyle Square";"Pollinator";58;"link_density";9,6
"Argyle Square";"Pollinator";58;"degree_heterogeneity";3,18911976813604
"Argyle Square";"Pollinator";58;"modularity_eigen";0,0732986111111111
"Argyle Square";"Pollinator";58;"modularity_betweenness";0,0175
"Argyle Square";"Pollinator";58;"nestedness";44,5208125208125
"Argyle Square";"Pollinator";58;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";58;"centrality_betweenness";0,0424402802845647
"Argyle Square";"Pollinator";58;"centrality_eigen";0,246912192557553
"Argyle Square";"Pollinator";58;"interaction_overlap";0,795791245333041
"Argyle Square";"Pollinator";59;"richness";25
"Argyle Square";"Pollinator";59;"connectance";0,8
"Argyle Square";"Pollinator";59;"link_density";9,6
"Argyle Square";"Pollinator";59;"degree_heterogeneity";3,18847234144768
"Argyle Square";"Pollinator";59;"modularity_eigen";0,0628819444444445
"Argyle Square";"Pollinator";59;"modularity_betweenness";0,0144444444444444
"Argyle Square";"Pollinator";59;"nestedness";36,0523569023569
"Argyle Square";"Pollinator";59;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";59;"centrality_betweenness";0,0424108795435817
"Argyle Square";"Pollinator";59;"centrality_eigen";0,244688017342281
"Argyle Square";"Pollinator";59;"interaction_overlap";0,80738853670123
"Argyle Square";"Pollinator";60;"richness";25
"Argyle Square";"Pollinator";60;"connectance";0,8
"Argyle Square";"Pollinator";60;"link_density";9,6
"Argyle Square";"Pollinator";60;"degree_heterogeneity";3,18878364337298
"Argyle Square";"Pollinator";60;"modularity_eigen";0,0827777777777779
"Argyle Square";"Pollinator";60;"modularity_betweenness";0,0194444444444444
"Argyle Square";"Pollinator";60;"nestedness";38,6246531246531
"Argyle Square";"Pollinator";60;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";60;"centrality_betweenness";0,0421184902717866
"Argyle Square";"Pollinator";60;"centrality_eigen";0,250591556874325
"Argyle Square";"Pollinator";60;"interaction_overlap";0,804146145487735
"Argyle Square";"Pollinator";61;"richness";25
"Argyle Square";"Pollinator";61;"connectance";0,8
"Argyle Square";"Pollinator";61;"link_density";9,6
"Argyle Square";"Pollinator";61;"degree_heterogeneity";3,19005890541036
"Argyle Square";"Pollinator";61;"modularity_eigen";0,0744444444444445
"Argyle Square";"Pollinator";61;"modularity_betweenness";0,00833333333333334
"Argyle Square";"Pollinator";61;"nestedness";37,0016687016687
"Argyle Square";"Pollinator";61;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";61;"centrality_betweenness";0,0417265357343308
"Argyle Square";"Pollinator";61;"centrality_eigen";0,244697099763517
"Argyle Square";"Pollinator";61;"interaction_overlap";0,804192625858261
"Argyle Square";"Pollinator";62;"richness";25
"Argyle Square";"Pollinator";62;"connectance";0,8
"Argyle Square";"Pollinator";62;"link_density";9,6
"Argyle Square";"Pollinator";62;"degree_heterogeneity";3,18466252621703
"Argyle Square";"Pollinator";62;"modularity_eigen";0,0705208333333333
"Argyle Square";"Pollinator";62;"modularity_betweenness";0,0163888888888889
"Argyle Square";"Pollinator";62;"nestedness";39,534632034632
"Argyle Square";"Pollinator";62;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";62;"centrality_betweenness";0,0414781892826858
"Argyle Square";"Pollinator";62;"centrality_eigen";0,254174526863465
"Argyle Square";"Pollinator";62;"interaction_overlap";0,817146552488142
"Argyle Square";"Pollinator";63;"richness";25
"Argyle Square";"Pollinator";63;"connectance";0,8
"Argyle Square";"Pollinator";63;"link_density";9,6
"Argyle Square";"Pollinator";63;"degree_heterogeneity";3,18973980500297
"Argyle Square";"Pollinator";63;"modularity_eigen";0,0911111111111111
"Argyle Square";"Pollinator";63;"modularity_betweenness";0,00625000000000001
"Argyle Square";"Pollinator";63;"nestedness";35,792673992674
"Argyle Square";"Pollinator";63;"centrality_degree";0,0954861111111111
"Argyle Square";"Pollinator";63;"centrality_betweenness";0,040342249544215
"Argyle Square";"Pollinator";63;"centrality_eigen";0,250214661510127
"Argyle Square";"Pollinator";63;"interaction_overlap";0,8039522696468
"Argyle Square";"Pollinator";64;"richness";25
"Argyle Square";"Pollinator";64;"connectance";0,8
"Argyle Square";"Pollinator";64;"link_density";9,6
"Argyle Square";"Pollinator";64;"degree_heterogeneity";3,18684575691187
"Argyle Square";"Pollinator";64;"modularity_eigen";0,0744444444444445
"Argyle Square";"Pollinator";64;"modularity_betweenness";0,000694444444444445
